,Unnamed: 0,date,region,temperature-maximale,temperature-minimale,vitesse-du-vent,temperature-du-vent,precipitations,humidite,visibilite,couverture-nuageuse,indice-de-chaleur,point-de-rosee,pression,heure-du-lever-du-soleil,heure-du-coucher-du-soleil,duree-du-jour
3269,11,2022-01-12,Yamoussoukro,40.0,22.0,7.0,22.0,,92.0,10.0,14.0,43.0,21.0,1013.0,2022-07-19 06:36:00,2022-07-19 18:22:00,11:46:0
3270,12,2022-01-13,Yamoussoukro,38.0,22.0,8.0,22.0,0.0,94.0,10.0,33.0,39.0,21.0,1014.0,2022-07-19 06:37:00,2022-07-19 18:23:00,11:46:0
3271,13,2022-01-14,Yamoussoukro,38.0,22.0,8.0,22.0,1.0,92.0,9.875,41.0,41.0,21.0,1014.0,2022-07-19 06:37:00,2022-07-19 18:23:00,11:46:0
3272,14,2022-01-15,Yamoussoukro,37.0,22.0,8.0,22.0,1.0,94.0,9.0,35.0,40.0,21.0,1015.0,2022-07-19 06:37:00,2022-07-19 18:23:00,11:46:0
3273,15,2022-01-16,Yamoussoukro,37.0,22.0,8.0,22.0,0.0,94.0,10.0,23.0,38.0,21.0,1015.0,2022-07-19 06:38:00,2022-07-19 18:24:00,11:46:0
3274,16,2022-01-17,Yamoussoukro,39.0,22.0,9.0,22.0,,90.0,10.0,7.0,38.0,20.0,1016.0,2022-07-19 06:38:00,2022-07-19 18:24:00,11:46:0
3275,17,2022-01-18,Yamoussoukro,39.0,20.0,5.0,20.0,,94.0,10.0,6.0,39.0,19.0,1015.0,2022-07-19 06:38:00,2022-07-19 18:25:00,11:47:0
3276,18,2022-01-19,Yamoussoukro,38.0,20.0,6.0,20.0,,94.0,9.0,8.0,37.0,19.0,1016.0,2022-07-19 06:38:00,2022-07-19 18:25:00,11:47:0
3277,19,2022-01-20,Yamoussoukro,39.0,19.0,6.0,19.0,,78.0,10.0,2.0,38.0,15.0,1015.0,2022-07-19 06:38:00,2022-07-19 18:26:00,11:48:0
3278,20,2022-01-21,Yamoussoukro,38.0,19.0,5.0,19.0,,72.0,10.0,7.0,38.0,16.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:26:00,11:47:0
3279,21,2022-01-22,Yamoussoukro,38.0,20.0,9.0,20.0,,96.0,9.0,14.0,39.0,20.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:26:00,11:47:0
3280,22,2022-01-23,Yamoussoukro,38.0,20.0,6.0,20.0,,96.0,9.0,18.0,39.0,20.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:27:00,11:48:0
3281,23,2022-01-24,Yamoussoukro,39.0,20.0,6.0,20.0,,94.0,10.0,7.0,40.0,19.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:27:00,11:48:0
3282,24,2022-01-25,Yamoussoukro,39.0,20.0,8.0,20.0,,88.0,10.0,3.0,39.0,19.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:27:00,11:48:0
3283,25,2022-01-26,Yamoussoukro,39.0,19.0,8.0,19.0,,91.0,10.0,7.0,38.0,19.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:28:00,11:49:0
3284,26,2022-01-27,Yamoussoukro,36.0,20.0,12.0,20.0,,98.0,8.75,38.0,39.0,20.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:28:00,11:49:0
3285,27,2022-01-28,Yamoussoukro,39.0,21.0,9.0,21.0,,95.0,9.0,25.0,43.0,20.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:28:00,11:49:0
3286,28,2022-01-29,Yamoussoukro,38.0,21.0,8.0,21.0,,93.0,10.0,14.0,41.0,19.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:29:00,11:50:0
3287,29,2022-01-30,Yamoussoukro,40.0,21.0,9.0,21.0,,95.0,9.0,14.0,40.0,20.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:29:00,11:50:0
3288,30,2022-01-31,Yamoussoukro,39.0,20.0,8.0,20.0,,94.0,10.0,6.0,39.0,20.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:29:00,11:50:0
3289,31,2022-02-01,Yamoussoukro,40.0,19.0,7.0,19.0,,87.0,10.0,3.0,39.0,18.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:30:00,11:51:0
3290,32,2022-02-02,Yamoussoukro,39.0,20.0,7.0,20.0,,97.0,9.0,23.0,39.0,20.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:30:00,11:51:0
3291,33,2022-02-03,Yamoussoukro,40.0,21.0,7.0,21.0,,97.0,9.0,29.0,40.0,20.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:30:00,11:51:0
3292,34,2022-02-04,Yamoussoukro,38.0,21.0,7.0,21.0,,96.0,9.0,35.0,39.0,20.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:30:00,11:51:0
3293,35,2022-02-05,Yamoussoukro,40.0,21.0,7.0,21.0,,92.0,10.0,19.0,43.0,20.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
3294,36,2022-02-06,Yamoussoukro,38.0,21.0,7.0,21.0,,95.0,9.0,35.0,42.0,21.0,1014.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
3295,37,2022-02-07,Yamoussoukro,38.0,22.0,7.0,22.0,,93.0,10.0,37.0,40.0,21.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
3296,38,2022-02-08,Yamoussoukro,38.0,23.0,9.0,23.0,,87.0,10.0,32.0,40.0,21.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
3297,39,2022-02-09,Yamoussoukro,38.0,22.0,10.0,22.0,,96.0,9.0,32.0,40.0,21.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:31:00,11:52:0
3298,40,2022-02-10,Yamoussoukro,39.0,21.0,7.0,21.0,,94.0,9.0,17.0,44.0,20.0,1012.0,2022-07-19 06:39:00,2022-07-19 18:32:00,11:53:0
3299,41,2022-02-11,Yamoussoukro,38.0,21.0,8.0,21.0,,95.0,9.0,21.0,40.0,20.0,1011.0,2022-07-19 06:39:00,2022-07-19 18:32:00,11:53:0
3300,42,2022-02-12,Yamoussoukro,37.0,21.0,9.0,21.0,,94.0,10.0,26.0,37.0,20.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:32:00,11:54:0
3301,43,2022-02-13,Yamoussoukro,38.0,24.0,9.0,24.0,0.0,79.0,10.0,32.0,39.0,20.0,1012.0,2022-07-19 06:38:00,2022-07-19 18:32:00,11:54:0
3302,44,2022-02-14,Yamoussoukro,36.0,22.0,8.0,22.0,2.0,91.0,9.625,54.0,39.0,20.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:32:00,11:54:0
3303,45,2022-02-15,Yamoussoukro,37.0,21.0,8.0,21.0,1.0,95.0,9.0,45.0,40.0,21.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:32:00,11:54:0
3304,46,2022-02-16,Yamoussoukro,38.0,23.0,10.0,23.0,0.0,91.0,10.0,31.0,38.0,22.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:32:00,11:54:0
3305,47,2022-02-17,Yamoussoukro,39.0,23.0,9.0,23.0,1.0,89.0,9.875,52.0,40.0,21.0,1013.0,2022-07-19 06:37:00,2022-07-19 18:33:00,11:56:0
3306,48,2022-02-18,Yamoussoukro,37.0,23.0,12.0,23.0,3.0,87.0,9.875,51.0,38.0,22.0,1012.0,2022-07-19 06:37:00,2022-07-19 18:33:00,11:56:0
3307,49,2022-02-19,Yamoussoukro,38.0,23.0,10.0,23.0,2.0,91.0,9.875,45.0,40.0,22.0,1011.0,2022-07-19 06:37:00,2022-07-19 18:33:00,11:56:0
3308,50,2022-02-20,Yamoussoukro,36.0,23.0,10.0,23.0,2.0,92.0,9.875,53.0,39.0,22.0,1012.0,2022-07-19 06:37:00,2022-07-19 18:33:00,11:56:0
3309,51,2022-02-21,Yamoussoukro,36.0,23.0,7.0,23.0,1.0,90.0,10.0,43.0,39.0,22.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:33:00,11:57:0
3310,52,2022-02-22,Yamoussoukro,38.0,24.0,7.0,24.0,0.0,89.0,10.0,31.0,40.0,22.0,1013.0,2022-07-19 06:36:00,2022-07-19 18:33:00,11:57:0
3311,53,2022-02-23,Yamoussoukro,39.0,24.0,8.0,24.0,,86.0,10.0,48.0,42.0,22.0,1013.0,2022-07-19 06:36:00,2022-07-19 18:33:00,11:57:0
3312,54,2022-02-24,Yamoussoukro,37.0,22.0,8.0,22.0,0.0,95.0,9.0,37.0,40.0,23.0,1013.0,2022-07-19 06:35:00,2022-07-19 18:33:00,11:58:0
3313,55,2022-02-25,Yamoussoukro,39.0,23.0,9.0,23.0,1.0,93.0,9.875,45.0,40.0,22.0,1012.0,2022-07-19 06:35:00,2022-07-19 18:33:00,11:58:0
3314,56,2022-02-26,Yamoussoukro,39.0,24.0,9.0,24.0,0.0,86.0,10.0,32.0,40.0,22.0,1012.0,2022-07-19 06:35:00,2022-07-19 18:33:00,11:58:0
3315,57,2022-02-27,Yamoussoukro,36.0,24.0,9.0,24.0,4.0,89.0,9.75,69.0,39.0,22.0,1012.0,2022-07-19 06:34:00,2022-07-19 18:33:00,11:59:0
3316,58,2022-02-28,Yamoussoukro,38.0,22.0,10.0,22.0,3.0,96.0,8.875,33.0,42.0,21.0,1012.0,2022-07-19 06:34:00,2022-07-19 18:33:00,11:59:0
3317,59,2022-03-01,Yamoussoukro,36.0,23.0,9.0,23.0,1.0,90.0,9.875,55.0,38.0,21.0,1012.0,2022-07-19 06:34:00,2022-07-19 18:33:00,11:59:0
3318,60,2022-03-02,Yamoussoukro,35.0,23.0,9.0,23.0,4.0,89.0,9.5,48.0,39.0,22.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:33:00,12:0:0
3319,61,2022-03-03,Yamoussoukro,36.0,24.0,10.0,24.0,3.0,91.0,9.625,57.0,42.0,24.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:33:00,12:0:0
3320,62,2022-03-04,Yamoussoukro,36.0,23.0,7.0,23.0,8.0,95.0,8.375,53.0,42.0,23.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:33:00,12:1:0
3321,63,2022-03-05,Yamoussoukro,34.0,24.0,13.0,24.0,1.0,91.0,10.0,40.0,38.0,22.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:33:00,12:1:0
3322,64,2022-03-06,Yamoussoukro,35.0,24.0,9.0,24.0,3.0,90.0,9.625,56.0,39.0,22.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:33:00,12:1:0
3323,65,2022-03-07,Yamoussoukro,37.0,24.0,6.0,24.0,10.0,93.0,8.875,63.0,41.0,23.0,1010.0,2022-07-19 06:31:00,2022-07-19 18:33:00,12:2:0
3324,66,2022-03-08,Yamoussoukro,33.0,24.0,7.0,24.0,13.0,94.0,8.0,58.0,38.0,23.0,1010.0,2022-07-19 06:31:00,2022-07-19 18:33:00,12:2:0
3325,67,2022-03-09,Yamoussoukro,38.0,23.0,5.0,23.0,4.0,90.0,9.625,52.0,41.0,22.0,1009.0,2022-07-19 06:30:00,2022-07-19 18:33:00,12:3:0
3326,68,2022-03-10,Yamoussoukro,40.0,24.0,10.0,24.0,0.0,90.0,10.0,23.0,45.0,22.0,1010.0,2022-07-19 06:30:00,2022-07-19 18:33:00,12:3:0
3327,69,2022-03-11,Yamoussoukro,37.0,24.0,11.0,24.0,0.0,88.0,10.0,34.0,40.0,22.0,1010.0,2022-07-19 06:29:00,2022-07-19 18:33:00,12:4:0
3328,70,2022-03-12,Yamoussoukro,38.0,24.0,11.0,24.0,2.0,85.0,9.75,53.0,40.0,22.0,1010.0,2022-07-19 06:29:00,2022-07-19 18:32:00,12:3:0
3329,71,2022-03-13,Yamoussoukro,37.0,23.0,10.0,23.0,13.0,92.0,8.75,53.0,41.0,22.0,1010.0,2022-07-19 06:28:00,2022-07-19 18:32:00,12:4:0
3330,72,2022-03-14,Yamoussoukro,38.0,23.0,9.0,23.0,10.0,94.0,9.25,54.0,44.0,23.0,1010.0,2022-07-19 06:28:00,2022-07-19 18:32:00,12:4:0
3331,73,2022-03-15,Yamoussoukro,36.0,24.0,10.0,24.0,9.0,93.0,9.5,52.0,39.0,23.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:32:00,12:4:0
3332,74,2022-03-16,Yamoussoukro,37.0,23.0,8.0,23.0,3.0,90.0,9.75,42.0,43.0,22.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:32:00,12:5:0
3333,75,2022-03-17,Yamoussoukro,35.0,23.0,9.0,23.0,3.0,92.0,9.75,60.0,39.0,22.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:32:00,12:5:0
3334,76,2022-03-18,Yamoussoukro,32.0,24.0,8.0,24.0,9.0,91.0,9.375,55.0,36.0,23.0,1010.0,2022-07-19 06:26:00,2022-07-19 18:32:00,12:6:0
3335,77,2022-03-19,Yamoussoukro,33.0,23.0,8.0,23.0,13.0,97.0,8.625,59.0,37.0,23.0,1011.0,2022-07-19 06:26:00,2022-07-19 18:32:00,12:6:0
3336,78,2022-03-20,Yamoussoukro,36.0,23.0,10.0,23.0,8.0,94.0,9.375,49.0,39.0,22.0,1011.0,2022-07-19 06:25:00,2022-07-19 18:32:00,12:7:0
3337,79,2022-03-21,Yamoussoukro,36.0,23.0,9.0,23.0,17.0,94.0,8.875,51.0,41.0,23.0,1012.0,2022-07-19 06:25:00,2022-07-19 18:32:00,12:7:0
3338,80,2022-03-22,Yamoussoukro,38.0,24.0,9.0,24.0,2.0,88.0,9.75,36.0,44.0,22.0,1011.0,2022-07-19 06:24:00,2022-07-19 18:31:00,12:7:0
3339,81,2022-03-23,Yamoussoukro,35.0,24.0,11.0,24.0,1.0,93.0,9.75,46.0,39.0,23.0,1012.0,2022-07-19 06:24:00,2022-07-19 18:31:00,12:7:0
3340,82,2022-03-24,Yamoussoukro,34.0,23.0,9.0,23.0,4.0,95.0,8.625,52.0,38.0,23.0,1011.0,2022-07-19 06:23:00,2022-07-19 18:31:00,12:8:0
3341,83,2022-03-25,Yamoussoukro,36.0,23.0,9.0,23.0,3.0,94.0,9.375,59.0,40.0,22.0,1010.0,2022-07-19 06:23:00,2022-07-19 18:31:00,12:8:0
3342,84,2022-03-26,Yamoussoukro,32.0,23.0,12.0,23.0,22.0,95.0,8.75,47.0,36.0,24.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:31:00,12:9:0
3343,85,2022-03-27,Yamoussoukro,36.0,23.0,6.0,23.0,21.0,96.0,8.625,60.0,40.0,23.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:31:00,12:9:0
3344,86,2022-03-28,Yamoussoukro,34.0,23.0,8.0,23.0,8.0,97.0,7.625,60.0,38.0,24.0,1013.0,2022-07-19 06:21:00,2022-07-19 18:31:00,12:10:0
3345,87,2022-03-29,Yamoussoukro,38.0,23.0,10.0,23.0,0.0,95.0,9.0,23.0,44.0,23.0,1010.0,2022-07-19 06:21:00,2022-07-19 18:31:00,12:10:0
3346,88,2022-03-30,Yamoussoukro,34.0,25.0,10.0,25.0,1.0,88.0,10.0,68.0,38.0,22.0,1010.0,2022-07-19 06:20:00,2022-07-19 18:31:00,12:11:0
3347,89,2022-03-31,Yamoussoukro,38.0,23.0,9.0,23.0,3.0,91.0,9.75,43.0,44.0,23.0,1010.0,2022-07-19 06:20:00,2022-07-19 18:30:00,12:10:0
3348,90,2022-04-01,Yamoussoukro,37.0,23.0,11.0,23.0,2.0,93.0,9.75,46.0,44.0,23.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:30:00,12:11:0
3349,91,2022-04-02,Yamoussoukro,33.0,24.0,13.0,24.0,9.0,95.0,7.375,75.0,37.0,23.0,1012.0,2022-07-19 06:19:00,2022-07-19 18:30:00,12:11:0
3350,92,2022-04-03,Yamoussoukro,28.0,21.0,16.0,21.0,70.0,97.0,8.0,69.0,30.0,23.0,1012.0,2022-07-19 06:18:00,2022-07-19 18:30:00,12:12:0
3351,93,2022-04-04,Yamoussoukro,34.0,23.0,13.0,23.0,2.0,92.0,9.875,51.0,39.0,22.0,1011.0,2022-07-19 06:18:00,2022-07-19 18:30:00,12:12:0
3352,94,2022-04-05,Yamoussoukro,36.0,23.0,7.0,23.0,6.0,97.0,9.375,58.0,40.0,23.0,1011.0,2022-07-19 06:17:00,2022-07-19 18:30:00,12:13:0
3353,95,2022-04-06,Yamoussoukro,41.0,23.0,9.0,23.0,1.0,92.0,10.0,34.0,47.0,23.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:30:00,12:13:0
3354,96,2022-04-07,Yamoussoukro,37.0,23.0,10.0,23.0,22.0,97.0,8.25,56.0,41.0,23.0,1012.0,2022-07-19 06:16:00,2022-07-19 18:30:00,12:14:0
3355,97,2022-04-08,Yamoussoukro,35.0,23.0,9.0,23.0,7.0,96.0,9.5,52.0,43.0,25.0,1012.0,2022-07-19 06:16:00,2022-07-19 18:30:00,12:14:0
3356,98,2022-04-09,Yamoussoukro,36.0,24.0,12.0,24.0,1.0,94.0,8.5,75.0,40.0,23.0,1011.0,2022-07-19 06:16:00,2022-07-19 18:30:00,12:14:0
3357,99,2022-04-10,Yamoussoukro,33.0,22.0,9.0,22.0,84.0,90.0,8.375,41.0,38.0,22.0,1010.0,2022-07-19 06:15:00,2022-07-19 18:29:00,12:14:0
3358,100,2022-04-11,Yamoussoukro,38.0,23.0,8.0,23.0,4.0,97.0,7.25,60.0,41.0,23.0,1010.0,2022-07-19 06:15:00,2022-07-19 18:29:00,12:14:0
3359,101,2022-04-12,Yamoussoukro,35.0,23.0,8.0,23.0,5.0,97.0,8.125,58.0,38.0,23.0,1012.0,2022-07-19 06:14:00,2022-07-19 18:29:00,12:15:0
3360,102,2022-04-13,Yamoussoukro,32.0,23.0,5.0,23.0,17.0,96.0,9.0,64.0,36.0,23.0,1011.0,2022-07-19 06:14:00,2022-07-19 18:29:00,12:15:0
3361,103,2022-04-14,Yamoussoukro,35.0,22.0,8.0,22.0,1.0,93.0,10.0,45.0,38.0,22.0,1011.0,2022-07-19 06:13:00,2022-07-19 18:29:00,12:16:0
3362,104,2022-04-15,Yamoussoukro,34.0,22.0,8.0,22.0,2.0,95.0,9.0,59.0,37.0,22.0,1011.0,2022-07-19 06:13:00,2022-07-19 18:29:00,12:16:0
3363,105,2022-04-16,Yamoussoukro,29.0,22.0,11.0,22.0,16.0,97.0,8.5,71.0,31.0,23.0,1012.0,2022-07-19 06:13:00,2022-07-19 18:29:00,12:16:0
3364,106,2022-04-17,Yamoussoukro,25.0,23.0,11.0,23.0,22.0,96.0,8.625,64.0,27.0,22.0,1013.0,2022-07-19 06:12:00,2022-07-19 18:29:00,12:17:0
3365,107,2022-04-18,Yamoussoukro,34.0,21.0,7.0,21.0,0.0,94.0,9.0,25.0,40.0,23.0,1012.0,2022-07-19 06:12:00,2022-07-19 18:29:00,12:17:0
3366,108,2022-04-19,Yamoussoukro,35.0,23.0,7.0,23.0,6.0,96.0,8.5,44.0,42.0,24.0,1012.0,2022-07-19 06:11:00,2022-07-19 18:29:00,12:18:0
3367,109,2022-04-20,Yamoussoukro,37.0,23.0,6.0,23.0,2.0,98.0,7.625,39.0,44.0,23.0,1012.0,2022-07-19 06:11:00,2022-07-19 18:29:00,12:18:0
3368,110,2022-04-21,Yamoussoukro,33.0,23.0,7.0,23.0,5.0,97.0,7.25,69.0,38.0,23.0,1011.0,2022-07-19 06:11:00,2022-07-19 18:29:00,12:18:0
3369,111,2022-04-22,Yamoussoukro,37.0,23.0,6.0,23.0,3.0,91.0,9.625,46.0,44.0,23.0,1011.0,2022-07-19 06:10:00,2022-07-19 18:29:00,12:19:0
3370,112,2022-04-23,Yamoussoukro,37.0,23.0,9.0,23.0,12.0,98.0,9.25,51.0,45.0,25.0,1011.0,2022-07-19 06:10:00,2022-07-19 18:29:00,12:19:0
3371,113,2022-04-24,Yamoussoukro,37.0,24.0,9.0,24.0,13.0,97.0,8.875,51.0,45.0,25.0,1010.0,2022-07-19 06:09:00,2022-07-19 18:29:00,12:20:0
3372,114,2022-04-25,Yamoussoukro,36.0,23.0,9.0,23.0,1.0,95.0,7.75,60.0,40.0,23.0,1010.0,2022-07-19 06:09:00,2022-07-19 18:29:00,12:20:0
3373,115,2022-04-26,Yamoussoukro,36.0,23.0,9.0,23.0,2.0,91.0,9.5,55.0,40.0,23.0,1011.0,2022-07-19 06:09:00,2022-07-19 18:29:00,12:20:0
3374,116,2022-04-27,Yamoussoukro,30.0,23.0,14.0,23.0,7.0,96.0,9.75,76.0,33.0,23.0,1011.0,2022-07-19 06:08:00,2022-07-19 18:29:00,12:21:0
3375,117,2022-04-28,Yamoussoukro,26.0,22.0,10.0,22.0,5.0,96.0,7.5,67.0,29.0,23.0,1012.0,2022-07-19 06:08:00,2022-07-19 18:29:00,12:21:0
3376,118,2022-04-29,Yamoussoukro,33.0,23.0,10.0,23.0,1.0,87.0,10.0,33.0,38.0,22.0,1011.0,2022-07-19 06:08:00,2022-07-19 18:29:00,12:21:0
3377,119,2022-04-30,Yamoussoukro,34.0,22.0,8.0,22.0,4.0,95.0,9.625,73.0,38.0,22.0,1014.0,2022-07-19 06:08:00,2022-07-19 18:29:00,12:21:0
3378,120,2022-05-01,Yamoussoukro,29.0,21.0,7.0,21.0,29.0,98.0,7.875,49.0,32.0,23.0,1016.0,2022-07-19 06:07:00,2022-07-19 18:29:00,12:22:0
3379,121,2022-05-02,Yamoussoukro,33.0,23.0,7.0,23.0,13.0,98.0,8.625,59.0,40.0,25.0,1014.0,2022-07-19 06:07:00,2022-07-19 18:29:00,12:22:0
3380,122,2022-05-03,Yamoussoukro,36.0,23.0,8.0,23.0,1.0,97.0,8.875,51.0,40.0,23.0,1012.0,2022-07-19 06:07:00,2022-07-19 18:29:00,12:22:0
3381,123,2022-05-04,Yamoussoukro,35.0,23.0,5.0,23.0,4.0,97.0,9.75,67.0,40.0,23.0,1013.0,2022-07-19 06:07:00,2022-07-19 18:29:00,12:22:0
3382,124,2022-05-05,Yamoussoukro,34.0,23.0,4.0,23.0,11.0,98.0,9.0,66.0,39.0,23.0,1014.0,2022-07-19 06:06:00,2022-07-19 18:29:00,12:23:0
3383,125,2022-05-06,Yamoussoukro,37.0,23.0,7.0,23.0,5.0,98.0,9.75,45.0,47.0,25.0,1013.0,2022-07-19 06:06:00,2022-07-19 18:29:00,12:23:0
3384,126,2022-05-07,Yamoussoukro,32.0,23.0,9.0,23.0,1.0,99.0,6.375,84.0,37.0,24.0,1012.0,2022-07-19 06:06:00,2022-07-19 18:29:00,12:23:0
3385,127,2022-05-08,Yamoussoukro,36.0,22.0,8.0,22.0,2.0,98.0,10.0,43.0,39.0,23.0,1012.0,2022-07-19 06:06:00,2022-07-19 18:29:00,12:23:0
3386,128,2022-05-09,Yamoussoukro,33.0,23.0,9.0,23.0,4.0,94.0,9.625,68.0,37.0,23.0,1012.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3387,129,2022-05-10,Yamoussoukro,31.0,23.0,13.0,23.0,11.0,98.0,9.5,77.0,35.0,24.0,1013.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3388,130,2022-05-11,Yamoussoukro,35.0,23.0,9.0,23.0,4.0,97.0,7.125,79.0,40.0,24.0,1012.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3389,131,2022-05-12,Yamoussoukro,35.0,23.0,10.0,23.0,13.0,99.0,6.75,74.0,39.0,24.0,1013.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3390,132,2022-05-13,Yamoussoukro,37.0,23.0,9.0,23.0,1.0,98.0,7.625,48.0,45.0,24.0,1013.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3391,133,2022-05-14,Yamoussoukro,35.0,23.0,8.0,23.0,11.0,99.0,8.875,78.0,40.0,24.0,1013.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3392,134,2022-05-15,Yamoussoukro,34.0,22.0,7.0,22.0,3.0,99.0,7.25,67.0,38.0,23.0,1013.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
3393,135,2022-05-16,Yamoussoukro,35.0,23.0,11.0,23.0,1.0,99.0,7.25,64.0,39.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:30:00,12:26:0
3394,136,2022-05-17,Yamoussoukro,37.0,22.0,6.0,22.0,0.0,99.0,6.5,40.0,45.0,24.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3395,137,2022-05-18,Yamoussoukro,36.0,22.0,11.0,22.0,3.0,98.0,9.875,54.0,39.0,23.0,1013.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3396,138,2022-05-19,Yamoussoukro,32.0,23.0,11.0,23.0,2.0,93.0,9.0,83.0,36.0,23.0,1013.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3397,139,2022-05-20,Yamoussoukro,34.0,22.0,10.0,22.0,4.0,99.0,7.0,66.0,38.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3398,140,2022-05-21,Yamoussoukro,35.0,22.0,8.0,22.0,1.0,99.0,7.375,65.0,38.0,23.0,1015.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3399,141,2022-05-22,Yamoussoukro,31.0,22.0,9.0,22.0,14.0,99.0,9.25,73.0,35.0,24.0,1015.0,2022-07-19 06:04:00,2022-07-19 18:31:00,12:27:0
3400,142,2022-05-23,Yamoussoukro,32.0,21.0,5.0,21.0,1.0,97.0,7.125,67.0,35.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:32:00,12:28:0
3401,143,2022-05-24,Yamoussoukro,28.0,22.0,10.0,22.0,3.0,98.0,7.0,74.0,31.0,23.0,1016.0,2022-07-19 06:04:00,2022-07-19 18:32:00,12:28:0
3402,144,2022-05-25,Yamoussoukro,31.0,22.0,7.0,22.0,16.0,98.0,9.25,85.0,34.0,24.0,1016.0,2022-07-19 06:04:00,2022-07-19 18:32:00,12:28:0
3403,145,2022-05-26,Yamoussoukro,31.0,22.0,5.0,22.0,14.0,99.0,6.875,83.0,34.0,23.0,1018.0,2022-07-19 06:04:00,2022-07-19 18:32:00,12:28:0
3404,146,2022-05-27,Yamoussoukro,31.0,22.0,9.0,22.0,23.0,99.0,7.75,66.0,34.0,23.0,1018.0,2022-07-19 06:04:00,2022-07-19 18:33:00,12:29:0
3405,147,2022-05-28,Yamoussoukro,32.0,21.0,6.0,21.0,1.0,99.0,6.25,72.0,36.0,22.0,1015.0,2022-07-19 06:04:00,2022-07-19 18:33:00,12:29:0
3406,148,2022-05-29,Yamoussoukro,34.0,21.0,10.0,21.0,1.0,98.0,7.375,58.0,38.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:33:00,12:29:0
3407,149,2022-05-30,Yamoussoukro,34.0,22.0,10.0,22.0,1.0,99.0,7.125,60.0,38.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:33:00,12:29:0
3408,150,2022-05-31,Yamoussoukro,31.0,21.0,6.0,21.0,1.0,99.0,6.5,71.0,35.0,24.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:33:00,12:29:0
3409,151,2022-06-01,Yamoussoukro,34.0,21.0,9.0,21.0,1.0,99.0,7.25,53.0,39.0,24.0,1013.0,2022-07-19 06:04:00,2022-07-19 18:34:00,12:30:0
3410,152,2022-06-02,Yamoussoukro,35.0,21.0,8.0,21.0,1.0,99.0,7.5,51.0,42.0,23.0,1011.0,2022-07-19 06:04:00,2022-07-19 18:34:00,12:30:0
